Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-05-28,S005,P0014,Electronics,South,217,50,32,74.02,15,Cloudy,1,77.26,Summer
2023-05-28,S005,P0015,Electronics,North,220,150,80,94.79,15,Cloudy,1,95.47,Spring
2023-05-28,S005,P0016,Electronics,North,163,69,170,97.71,15,Cloudy,1,101.12,Spring
2023-05-28,S005,P0017,Groceries,South,74,5,100,11.78,5,Snowy,1,13.63,Spring
2023-05-28,S005,P0018,Toys,North,401,223,127,88.89,0,Snowy,1,91.02,Summer
2023-05-28,S005,P0019,Clothing,West,143,103,129,68.61,20,Sunny,1,63.87,Summer
2023-05-28,S005,P0020,Toys,East,317,254,180,95.25,20,Rainy,1,99.65,Autumn
2023-05-29,S001,P0001,Furniture,South,201,170,38,64.69,5,Snowy,1,67.47,Winter
2023-05-29,S001,P0002,Furniture,South,451,416,123,37.53,5,Snowy,1,34.03,Winter
2023-05-29,S001,P0003,Clothing,East,487,69,155,89.64,0,Rainy,1,87.56,Winter
2023-05-29,S001,P0004,Electronics,West,345,325,26,20.27,5,Snowy,1,22.81,Spring
2023-05-29,S001,P0005,Electronics,East,259,100,138,55.26,5,Sunny,1,50.75,Winter
2023-05-29,S001,P0006,Groceries,East,286,34,62,18.56,5,Rainy,1,15.83,Winter
2023-05-29,S001,P0007,Furniture,North,248,22,190,49.22,0,Rainy,1,45.44,Spring
2023-05-29,S001,P0008,Toys,North,372,124,151,70.51,15,Cloudy,0,73.16,Autumn
2023-05-29,S001,P0009,Clothing,West,497,303,72,73.66,15,Rainy,1,73.33,Winter
2023-05-29,S001,P0010,Furniture,South,53,21,110,81.79,5,Rainy,1,84.63,Spring
2023-05-29,S001,P0011,Clothing,East,71,64,145,73.13,5,Cloudy,1,73.42,Summer
2023-05-29,S001,P0012,Clothing,West,229,159,110,91.7,20,Cloudy,1,90.04,Autumn
2023-05-29,S001,P0013,Toys,East,309,237,122,68.54,10,Cloudy,1,68.01,Winter
2023-05-29,S001,P0014,Clothing,North,470,465,80,25.58,10,Cloudy,0,28.9,Autumn
2023-05-29,S001,P0015,Clothing,North,297,124,63,73.13,15,Sunny,1,75.29,Spring
2023-05-29,S001,P0016,Toys,North,72,47,105,86.0,20,Rainy,0,82.52,Winter
2023-05-29,S001,P0017,Groceries,South,403,132,168,70.07,20,Rainy,0,71.61,Spring
2023-05-29,S001,P0018,Groceries,South,451,37,161,60.99,5,Cloudy,1,56.08,Winter
2023-05-29,S001,P0019,Furniture,North,492,31,106,62.29,20,Cloudy,1,64.92,Spring
2023-05-29,S001,P0020,Electronics,West,282,2,85,78.38,0,Rainy,1,79.69,Spring
2023-05-29,S002,P0001,Toys,West,306,158,112,78.77,20,Sunny,0,78.49,Autumn
2023-05-29,S002,P0002,Clothing,North,122,27,114,52.8,20,Cloudy,1,54.88,Autumn
2023-05-29,S002,P0003,Clothing,West,180,122,101,44.37,15,Sunny,1,42.83,Winter
2023-05-29,S002,P0004,Furniture,North,403,264,82,60.56,0,Cloudy,1,59.39,Spring
2023-05-29,S002,P0005,Toys,South,114,76,177,28.17,10,Rainy,0,25.95,Winter
2023-05-29,S002,P0006,Electronics,East,69,52,169,50.2,10,Cloudy,0,53.81,Autumn
2023-05-29,S002,P0007,Toys,East,302,136,140,88.45,15,Sunny,0,88.59,Autumn
2023-05-29,S002,P0008,Groceries,West,289,159,151,21.49,5,Rainy,1,18.82,Winter
2023-05-29,S002,P0009,Clothing,East,402,334,58,86.61,0,Rainy,1,91.44,Autumn
2023-05-29,S002,P0010,Electronics,East,121,1,193,56.44,5,Snowy,0,56.03,Spring
2023-05-29,S002,P0011,Electronics,East,281,195,119,21.05,5,Sunny,0,24.76,Winter
2023-05-29,S002,P0012,Groceries,East,411,137,87,96.15,20,Sunny,1,94.37,Autumn
2023-05-29,S002,P0013,Groceries,West,474,398,158,65.13,20,Snowy,0,61.53,Spring
2023-05-29,S002,P0014,Clothing,North,227,197,97,30.92,10,Cloudy,1,29.91,Spring
2023-05-29,S002,P0015,Furniture,North,407,196,139,40.04,0,Sunny,0,37.41,Autumn
2023-05-29,S002,P0016,Toys,East,116,93,176,54.79,0,Snowy,0,53.54,Winter
2023-05-29,S002,P0017,Groceries,North,399,384,77,63.86,5,Rainy,0,59.98,Autumn
2023-05-29,S002,P0018,Furniture,West,181,18,75,78.88,10,Snowy,1,80.86,Summer
2023-05-29,S002,P0019,Groceries,West,360,263,95,21.16,15,Snowy,1,18.75,Spring
2023-05-29,S002,P0020,Clothing,North,378,131,129,78.22,15,Snowy,0,75.46,Summer
2023-05-29,S003,P0001,Groceries,West,372,206,82,92.45,0,Snowy,0,87.95,Summer
2023-05-29,S003,P0002,Toys,West,233,3,82,90.16,5,Cloudy,0,90.82,Autumn
2023-05-29,S003,P0003,Toys,North,340,230,160,95.13,15,Rainy,0,99.07,Winter
2023-05-29,S003,P0004,Electronics,East,331,13,145,15.21,5,Rainy,0,18.27,Summer
2023-05-29,S003,P0005,Toys,South,275,274,196,10.45,20,Sunny,0,14.12,Winter
2023-05-29,S003,P0006,Toys,North,333,94,143,49.03,10,Rainy,1,49.17,Autumn
2023-05-29,S003,P0007,Furniture,South,89,80,163,42.34,15,Sunny,0,42.26,Summer
2023-05-29,S003,P0008,Toys,East,474,465,39,48.43,5,Sunny,1,50.61,Autumn
2023-05-29,S003,P0009,Furniture,North,118,101,22,28.17,10,Cloudy,1,28.1,Autumn
2023-05-29,S003,P0010,Furniture,South,280,203,137,29.91,0,Cloudy,0,25.07,Summer
2023-05-29,S003,P0011,Groceries,South,267,246,76,68.5,10,Rainy,1,66.32,Autumn
2023-05-29,S003,P0012,Groceries,South,265,22,177,17.48,10,Cloudy,0,16.9,Summer
2023-05-29,S003,P0013,Clothing,East,279,131,124,37.91,5,Snowy,1,33.19,Summer
2023-05-29,S003,P0014,Furniture,East,482,68,80,51.04,10,Rainy,1,53.05,Spring
2023-05-29,S003,P0015,Groceries,South,283,244,42,30.19,15,Cloudy,0,26.58,Summer
2023-05-29,S003,P0016,Toys,West,421,72,146,18.84,15,Snowy,1,14.58,Autumn
2023-05-29,S003,P0017,Clothing,East,279,218,125,75.82,0,Cloudy,0,80.59,Summer
2023-05-29,S003,P0018,Groceries,West,458,382,103,66.47,10,Rainy,1,63.93,Summer
2023-05-29,S003,P0019,Furniture,West,128,120,71,83.27,0,Sunny,0,82.0,Summer
2023-05-29,S003,P0020,Electronics,West,290,152,134,91.67,0,Rainy,0,87.91,Summer
2023-05-29,S004,P0001,Electronics,North,330,306,86,68.97,20,Cloudy,1,72.03,Winter
2023-05-29,S004,P0002,Clothing,South,185,182,101,17.11,20,Snowy,0,17.11,Summer
2023-05-29,S004,P0003,Furniture,South,481,470,77,65.92,20,Rainy,0,62.55,Winter
2023-05-29,S004,P0004,Clothing,South,488,380,81,68.84,0,Cloudy,0,70.92,Summer
2023-05-29,S004,P0005,Clothing,South,227,210,106,67.76,5,Cloudy,1,69.04,Autumn
2023-05-29,S004,P0006,Groceries,South,186,94,193,99.75,10,Cloudy,1,96.07,Summer
2023-05-29,S004,P0007,Electronics,North,76,51,174,36.01,0,Cloudy,0,39.26,Autumn
2023-05-29,S004,P0008,Furniture,North,79,20,60,54.65,20,Rainy,1,52.99,Spring
2023-05-29,S004,P0009,Toys,South,302,240,39,53.06,20,Cloudy,1,48.43,Spring
2023-05-29,S004,P0010,Clothing,South,421,49,108,64.94,20,Cloudy,0,63.65,Summer
2023-05-29,S004,P0011,Furniture,West,101,54,25,94.53,20,Snowy,0,90.27,Winter
2023-05-29,S004,P0012,Groceries,North,132,30,100,85.42,5,Snowy,1,81.34,Spring
2023-05-29,S004,P0013,Furniture,North,429,109,95,19.75,15,Cloudy,0,23.33,Summer
2023-05-29,S004,P0014,Groceries,North,150,149,171,10.1,20,Cloudy,1,12.61,Summer
2023-05-29,S004,P0015,Electronics,North,242,127,121,85.23,5,Snowy,1,86.82,Winter
2023-05-29,S004,P0016,Electronics,South,476,210,111,66.83,0,Sunny,0,62.61,Winter
2023-05-29,S004,P0017,Clothing,North,250,107,120,37.22,0,Rainy,0,37.14,Winter
2023-05-29,S004,P0018,Furniture,North,216,71,188,33.38,20,Cloudy,0,38.17,Summer
2023-05-29,S004,P0019,Furniture,East,278,81,106,91.75,0,Cloudy,0,94.47,Spring
2023-05-29,S004,P0020,Electronics,East,50,18,147,56.64,15,Rainy,1,58.4,Winter
2023-05-29,S005,P0001,Electronics,South,400,115,126,84.81,5,Sunny,1,81.54,Spring
2023-05-29,S005,P0002,Clothing,North,186,108,103,52.59,20,Snowy,0,50.48,Spring
2023-05-29,S005,P0003,Electronics,North,346,221,158,40.71,20,Snowy,1,43.05,Summer
2023-05-29,S005,P0004,Clothing,West,300,16,39,55.3,10,Sunny,1,51.59,Summer
2023-05-29,S005,P0005,Groceries,West,161,73,183,26.45,20,Cloudy,0,31.34,Summer
2023-05-29,S005,P0006,Furniture,North,391,127,138,60.04,15,Snowy,1,64.91,Spring
2023-05-29,S005,P0007,Toys,South,435,267,136,13.0,10,Snowy,0,14.02,Spring
2023-05-29,S005,P0008,Electronics,East,349,291,108,20.98,20,Rainy,0,25.19,Spring
2023-05-29,S005,P0009,Furniture,East,349,255,51,54.46,20,Cloudy,1,57.67,Summer
2023-05-29,S005,P0010,Groceries,East,277,159,63,92.3,5,Sunny,0,89.03,Summer
2023-05-29,S005,P0011,Toys,East,118,88,38,35.3,10,Sunny,0,36.64,Spring
2023-05-29,S005,P0012,Electronics,West,98,19,114,46.72,10,Cloudy,0,51.28,Summer
2023-05-29,S005,P0013,Clothing,West,74,69,43,36.82,5,Snowy,0,34.41,Spring
2023-05-29,S005,P0014,Toys,South,52,38,81,10.07,20,Snowy,1,7.9,Autumn
2023-05-29,S005,P0015,Electronics,South,451,235,25,35.99,15,Sunny,0,37.06,Winter
2023-05-29,S005,P0016,Groceries,South,128,75,73,89.43,0,Snowy,1,90.88,Winter
2023-05-29,S005,P0017,Toys,South,176,47,157,79.75,5,Snowy,1,81.34,Spring
2023-05-29,S005,P0018,Electronics,North,345,173,34,31.78,5,Snowy,0,34.16,Autumn
2023-05-29,S005,P0019,Furniture,North,224,41,147,16.68,10,Rainy,1,14.62,Spring
2023-05-29,S005,P0020,Toys,North,214,100,86,92.0,5,Sunny,1,92.04,Summer
2023-05-30,S001,P0001,Electronics,West,320,1,73,50.24,20,Cloudy,1,46.1,Winter
2023-05-30,S001,P0002,Toys,North,176,169,136,85.45,0,Cloudy,1,88.87,Spring
2023-05-30,S001,P0003,Toys,North,352,281,192,93.6,15,Rainy,0,91.93,Summer
2023-05-30,S001,P0004,Groceries,West,87,9,72,25.44,20,Sunny,1,25.77,Summer
2023-05-30,S001,P0005,Toys,East,286,246,96,82.34,15,Snowy,0,78.56,Autumn
2023-05-30,S001,P0006,Electronics,South,275,95,63,84.39,0,Rainy,0,86.84,Spring
2023-05-30,S001,P0007,Toys,South,417,8,93,10.04,5,Snowy,0,7.11,Winter
2023-05-30,S001,P0008,Clothing,South,321,81,96,89.64,0,Cloudy,1,94.0,Summer
2023-05-30,S001,P0009,Toys,South,475,359,20,74.38,5,Cloudy,0,78.62,Winter
2023-05-30,S001,P0010,Groceries,East,91,78,118,59.02,15,Sunny,1,54.58,Winter
2023-05-30,S001,P0011,Electronics,West,362,321,38,85.43,10,Rainy,0,83.86,Summer
2023-05-30,S001,P0012,Groceries,East,308,38,187,87.31,5,Cloudy,1,87.13,Autumn
2023-05-30,S001,P0013,Groceries,East,330,181,146,85.33,5,Snowy,0,90.2,Autumn
2023-05-30,S001,P0014,Groceries,South,107,15,46,20.39,20,Sunny,0,21.24,Winter
2023-05-30,S001,P0015,Clothing,West,390,0,55,17.39,0,Rainy,1,21.91,Autumn
2023-05-30,S001,P0016,Furniture,West,348,1,65,87.93,15,Rainy,0,83.37,Autumn
2023-05-30,S001,P0017,Clothing,North,347,329,109,71.55,15,Sunny,0,74.88,Spring
2023-05-30,S001,P0018,Toys,East,379,346,71,40.6,10,Sunny,1,39.48,Winter
2023-05-30,S001,P0019,Electronics,West,156,45,175,82.28,20,Snowy,0,78.37,Summer
2023-05-30,S001,P0020,Furniture,North,402,33,187,51.94,15,Sunny,0,52.23,Winter
2023-05-30,S002,P0001,Furniture,East,99,48,103,76.06,15,Cloudy,1,73.39,Autumn
2023-05-30,S002,P0002,Clothing,South,263,116,73,75.1,5,Sunny,1,71.84,Winter
2023-05-30,S002,P0003,Furniture,North,482,213,170,28.59,10,Sunny,1,32.68,Spring
2023-05-30,S002,P0004,Groceries,North,346,317,138,44.57,10,Snowy,0,42.51,Winter
2023-05-30,S002,P0005,Electronics,East,95,16,104,54.12,0,Sunny,0,54.19,Winter
2023-05-30,S002,P0006,Clothing,West,378,343,21,12.11,20,Sunny,1,7.61,Autumn
2023-05-30,S002,P0007,Furniture,East,136,17,55,39.6,15,Rainy,1,39.26,Summer
2023-05-30,S002,P0008,Furniture,West,109,41,121,18.67,15,Snowy,1,16.87,Spring
2023-05-30,S002,P0009,Toys,West,446,231,89,54.88,5,Sunny,0,51.43,Spring
2023-05-30,S002,P0010,Groceries,South,296,196,154,10.06,20,Sunny,1,13.68,Summer
2023-05-30,S002,P0011,Toys,East,120,19,83,45.36,15,Rainy,1,49.52,Winter
2023-05-30,S002,P0012,Groceries,West,431,388,66,86.19,15,Sunny,0,81.61,Spring
2023-05-30,S002,P0013,Toys,West,195,77,106,45.44,10,Rainy,0,46.32,Autumn
2023-05-30,S002,P0014,Groceries,East,270,112,163,61.26,5,Sunny,0,63.0,Summer
2023-05-30,S002,P0015,Electronics,East,312,213,63,39.43,0,Rainy,0,36.17,Autumn
2023-05-30,S002,P0016,Furniture,East,161,100,67,65.33,0,Cloudy,1,64.88,Autumn
2023-05-30,S002,P0017,Toys,West,121,39,88,54.88,0,Cloudy,1,54.94,Winter
2023-05-30,S002,P0018,Clothing,North,86,77,177,47.01,10,Rainy,1,42.36,Winter
2023-05-30,S002,P0019,Groceries,North,423,170,113,23.72,0,Snowy,0,21.97,Winter
2023-05-30,S002,P0020,Groceries,West,381,373,62,79.64,20,Snowy,1,78.85,Autumn
2023-05-30,S003,P0001,Groceries,South,328,93,192,26.23,10,Cloudy,0,26.69,Autumn
2023-05-30,S003,P0002,Furniture,West,291,80,86,87.84,5,Cloudy,1,92.52,Summer
2023-05-30,S003,P0003,Toys,West,160,54,130,95.06,10,Cloudy,1,98.87,Winter
2023-05-30,S003,P0004,Electronics,South,235,171,124,36.46,15,Rainy,0,34.89,Summer
2023-05-30,S003,P0005,Clothing,West,138,27,185,30.42,5,Sunny,1,34.66,Summer
2023-05-30,S003,P0006,Electronics,West,126,45,152,83.61,15,Cloudy,0,84.39,Autumn
2023-05-30,S003,P0007,Groceries,South,366,23,164,92.0,5,Sunny,1,87.03,Winter
2023-05-30,S003,P0008,Toys,West,336,33,168,39.59,10,Sunny,0,37.77,Spring
2023-05-30,S003,P0009,Electronics,South,405,345,185,76.7,20,Rainy,1,77.16,Summer
2023-05-30,S003,P0010,Clothing,West,361,240,84,58.0,10,Snowy,0,59.92,Winter
2023-05-30,S003,P0011,Clothing,East,208,27,46,49.24,5,Sunny,0,53.81,Winter
2023-05-30,S003,P0012,Furniture,East,422,241,96,35.26,5,Snowy,1,33.97,Winter
2023-05-30,S003,P0013,Electronics,North,289,280,180,63.66,15,Cloudy,0,60.73,Spring
2023-05-30,S003,P0014,Toys,North,66,3,171,99.72,10,Snowy,1,100.97,Summer
2023-05-30,S003,P0015,Groceries,North,322,39,120,45.81,15,Rainy,1,44.11,Spring
2023-05-30,S003,P0016,Electronics,East,397,109,72,22.7,10,Snowy,1,17.84,Autumn
2023-05-30,S003,P0017,Toys,South,338,243,148,20.16,20,Snowy,1,22.35,Spring
2023-05-30,S003,P0018,Clothing,North,382,77,76,19.79,15,Sunny,1,18.26,Winter
2023-05-30,S003,P0019,Groceries,East,166,38,27,57.94,5,Cloudy,0,54.29,Summer
2023-05-30,S003,P0020,Furniture,West,156,11,151,29.15,10,Sunny,1,31.99,Summer
2023-05-30,S004,P0001,Groceries,North,164,64,74,81.83,20,Snowy,0,83.62,Summer
2023-05-30,S004,P0002,Electronics,North,235,160,96,99.62,5,Sunny,0,103.95,Winter
2023-05-30,S004,P0003,Clothing,South,475,457,134,22.78,0,Cloudy,0,18.56,Autumn
2023-05-30,S004,P0004,Clothing,South,459,412,162,28.44,20,Rainy,1,30.58,Winter
2023-05-30,S004,P0005,Groceries,West,108,107,156,42.86,20,Snowy,0,40.3,Winter
2023-05-30,S004,P0006,Groceries,West,234,231,86,35.02,10,Cloudy,0,36.13,Autumn
2023-05-30,S004,P0007,Groceries,North,197,73,124,16.69,5,Rainy,0,13.53,Summer
2023-05-30,S004,P0008,Clothing,East,128,53,109,19.48,10,Snowy,0,19.13,Autumn
2023-05-30,S004,P0009,Furniture,East,288,82,97,11.93,20,Cloudy,1,12.25,Spring
2023-05-30,S004,P0010,Toys,South,163,34,57,77.11,10,Snowy,1,80.82,Winter
2023-05-30,S004,P0011,Clothing,West,180,144,42,15.49,5,Rainy,0,18.06,Autumn
2023-05-30,S004,P0012,Toys,South,297,133,199,91.27,20,Rainy,0,92.58,Summer
2023-05-30,S004,P0013,Groceries,North,429,396,51,15.97,20,Snowy,0,16.19,Autumn
2023-05-30,S004,P0014,Electronics,West,295,171,85,35.26,15,Cloudy,1,40.11,Spring
2023-05-30,S004,P0015,Clothing,West,234,2,148,87.6,0,Sunny,1,87.09,Spring
2023-05-30,S004,P0016,Groceries,North,132,11,24,28.15,0,Rainy,1,29.92,Winter
2023-05-30,S004,P0017,Furniture,South,439,438,108,76.27,20,Sunny,1,75.5,Spring
2023-05-30,S004,P0018,Clothing,South,116,88,78,46.27,15,Snowy,1,44.93,Spring
2023-05-30,S004,P0019,Clothing,West,366,246,39,97.29,0,Sunny,0,99.48,Spring
2023-05-30,S004,P0020,Clothing,North,471,187,33,33.68,15,Sunny,0,33.8,Summer
2023-05-30,S005,P0001,Furniture,West,323,58,156,90.46,20,Cloudy,0,93.61,Winter
2023-05-30,S005,P0002,Groceries,East,106,61,118,43.99,0,Snowy,0,42.54,Summer
2023-05-30,S005,P0003,Clothing,South,321,7,127,83.53,20,Snowy,0,85.81,Autumn
2023-05-30,S005,P0004,Groceries,South,205,93,164,83.09,5,Rainy,1,79.46,Spring
2023-05-30,S005,P0005,Furniture,South,487,353,122,90.81,20,Snowy,1,95.58,Spring
2023-05-30,S005,P0006,Clothing,East,125,5,82,11.4,5,Cloudy,0,7.01,Spring
2023-05-30,S005,P0007,Electronics,West,194,123,102,29.43,0,Rainy,1,31.99,Spring
2023-05-30,S005,P0008,Clothing,North,85,40,200,30.93,0,Rainy,0,28.88,Summer
2023-05-30,S005,P0009,Toys,North,242,84,127,25.02,5,Sunny,0,21.86,Summer
2023-05-30,S005,P0010,Toys,North,136,0,101,27.45,20,Snowy,1,30.41,Spring
2023-05-30,S005,P0011,Furniture,East,87,5,102,48.21,15,Sunny,1,48.24,Summer
2023-05-30,S005,P0012,Groceries,West,290,174,51,51.87,20,Rainy,1,47.63,Winter
2023-05-30,S005,P0013,Furniture,North,425,98,153,73.63,5,Snowy,0,77.74,Autumn
2023-05-30,S005,P0014,Furniture,West,311,232,107,13.69,0,Rainy,1,13.99,Spring
2023-05-30,S005,P0015,Toys,North,98,44,156,38.28,20,Snowy,1,36.89,Autumn
2023-05-30,S005,P0016,Furniture,North,134,82,173,63.79,0,Sunny,0,66.5,Summer
2023-05-30,S005,P0017,Groceries,East,208,140,80,80.16,0,Snowy,0,84.11,Spring
2023-05-30,S005,P0018,Furniture,South,399,166,159,53.23,0,Rainy,1,50.88,Spring
2023-05-30,S005,P0019,Clothing,South,154,8,150,25.38,0,Sunny,0,27.71,Spring
2023-05-30,S005,P0020,Clothing,North,309,61,188,86.95,20,Rainy,0,84.89,Spring
2023-05-31,S001,P0001,Toys,North,165,121,57,61.46,15,Snowy,0,64.1,Spring
2023-05-31,S001,P0002,Furniture,South,485,215,151,97.26,15,Cloudy,1,99.54,Summer
2023-05-31,S001,P0003,Furniture,East,210,23,184,60.65,0,Sunny,1,56.97,Spring
2023-05-31,S001,P0004,Toys,South,88,40,70,95.45,10,Rainy,0,94.93,Autumn
2023-05-31,S001,P0005,Clothing,East,387,106,29,79.04,15,Snowy,1,77.39,Summer
2023-05-31,S001,P0006,Furniture,South,285,73,50,32.68,10,Sunny,0,33.17,Winter
2023-05-31,S001,P0007,Clothing,North,92,31,133,52.12,10,Rainy,1,56.03,Summer
2023-05-31,S001,P0008,Groceries,South,231,59,137,14.95,20,Cloudy,0,14.25,Summer
2023-05-31,S001,P0009,Groceries,East,171,66,51,19.44,10,Sunny,1,19.94,Autumn
2023-05-31,S001,P0010,Groceries,North,230,92,176,31.25,0,Rainy,1,26.87,Spring
2023-05-31,S001,P0011,Clothing,North,443,26,88,82.2,5,Sunny,1,80.45,Spring
2023-05-31,S001,P0012,Toys,West,107,31,183,33.06,15,Cloudy,0,35.97,Summer
2023-05-31,S001,P0013,Furniture,South,135,128,186,20.8,15,Snowy,0,17.06,Summer
2023-05-31,S001,P0014,Groceries,East,218,158,145,88.9,5,Snowy,0,92.77,Autumn
2023-05-31,S001,P0015,Toys,East,155,14,171,52.5,5,Snowy,0,55.21,Autumn
2023-05-31,S001,P0016,Furniture,West,218,89,180,22.5,5,Rainy,0,26.57,Summer
2023-05-31,S001,P0017,Furniture,West,58,26,88,36.04,0,Snowy,0,39.5,Summer
2023-05-31,S001,P0018,Furniture,East,147,55,162,29.6,15,Rainy,1,26.22,Summer
2023-05-31,S001,P0019,Furniture,South,288,121,184,81.12,0,Snowy,1,81.2,Autumn
2023-05-31,S001,P0020,Clothing,East,291,219,72,29.69,10,Sunny,1,30.8,Winter
2023-05-31,S002,P0001,Toys,East,388,325,76,50.32,10,Sunny,0,55.19,Autumn
2023-05-31,S002,P0002,Clothing,West,250,236,67,88.9,10,Sunny,0,93.01,Autumn
2023-05-31,S002,P0003,Furniture,North,469,461,169,26.15,0,Cloudy,0,29.08,Spring
2023-05-31,S002,P0004,Toys,North,443,73,28,20.52,10,Snowy,1,24.91,Spring
2023-05-31,S002,P0005,Toys,North,499,201,53,83.03,0,Snowy,0,82.39,Autumn
2023-05-31,S002,P0006,Electronics,South,331,181,128,37.78,5,Sunny,0,40.28,Summer
2023-05-31,S002,P0007,Clothing,West,487,351,166,92.04,10,Cloudy,0,88.69,Summer
2023-05-31,S002,P0008,Toys,North,296,195,49,18.26,15,Sunny,1,20.79,Summer
2023-05-31,S002,P0009,Groceries,South,252,8,50,47.13,10,Cloudy,1,51.76,Winter
2023-05-31,S002,P0010,Toys,East,227,144,145,65.25,10,Sunny,0,69.19,Spring
2023-05-31,S002,P0011,Clothing,East,455,287,123,76.97,20,Sunny,0,76.12,Winter
2023-05-31,S002,P0012,Clothing,West,384,289,199,85.06,15,Cloudy,1,81.03,Summer
2023-05-31,S002,P0013,Toys,West,69,34,191,49.29,0,Snowy,0,52.49,Spring
2023-05-31,S002,P0014,Clothing,South,58,10,179,46.04,0,Sunny,1,47.63,Summer
2023-05-31,S002,P0015,Groceries,North,200,143,48,50.99,20,Rainy,1,48.33,Autumn
2023-05-31,S002,P0016,Furniture,East,329,4,193,68.23,10,Sunny,1,67.46,Winter
2023-05-31,S002,P0017,Clothing,South,319,191,72,32.14,5,Rainy,0,29.77,Autumn
2023-05-31,S002,P0018,Groceries,North,136,129,29,13.71,5,Rainy,1,16.39,Autumn
2023-05-31,S002,P0019,Electronics,West,151,17,82,55.06,5,Rainy,1,51.57,Spring
2023-05-31,S002,P0020,Groceries,East,340,312,70,93.62,15,Snowy,1,88.88,Winter
2023-05-31,S003,P0001,Electronics,North,484,11,93,65.17,0,Cloudy,1,66.81,Autumn
2023-05-31,S003,P0002,Clothing,West,435,278,79,84.11,15,Snowy,1,87.27,Autumn
2023-05-31,S003,P0003,Furniture,West,371,249,56,49.22,0,Rainy,1,48.3,Autumn
2023-05-31,S003,P0004,Electronics,North,460,196,70,58.52,15,Sunny,1,54.14,Summer
2023-05-31,S003,P0005,Furniture,West,208,60,122,26.1,20,Snowy,1,24.08,Summer
2023-05-31,S003,P0006,Furniture,East,60,49,74,58.46,15,Sunny,0,55.7,Autumn
2023-05-31,S003,P0007,Electronics,South,200,131,110,94.78,20,Rainy,0,97.93,Spring
2023-05-31,S003,P0008,Furniture,East,413,181,116,81.15,20,Rainy,1,79.06,Winter
2023-05-31,S003,P0009,Toys,South,319,98,169,28.94,0,Snowy,1,32.61,Summer
2023-05-31,S003,P0010,Groceries,West,58,0,185,22.6,10,Rainy,0,26.72,Autumn
2023-05-31,S003,P0011,Electronics,East,354,326,38,63.19,10,Rainy,0,62.13,Winter
2023-05-31,S003,P0012,Electronics,West,129,82,194,14.21,0,Cloudy,0,9.66,Summer
2023-05-31,S003,P0013,Clothing,North,138,101,167,13.07,0,Cloudy,0,13.6,Summer
2023-05-31,S003,P0014,Furniture,South,212,105,111,92.49,0,Sunny,1,97.26,Winter
2023-05-31,S003,P0015,Groceries,North,137,48,185,78.7,20,Cloudy,0,83.0,Summer
2023-05-31,S003,P0016,Furniture,East,151,10,75,57.6,20,Snowy,0,61.57,Winter
2023-05-31,S003,P0017,Electronics,West,455,75,117,53.7,20,Cloudy,1,49.61,Winter
2023-05-31,S003,P0018,Toys,North,425,164,73,72.29,20,Rainy,0,75.1,Winter
2023-05-31,S003,P0019,Furniture,East,73,29,22,75.27,15,Cloudy,1,76.54,Spring
2023-05-31,S003,P0020,Furniture,North,431,176,193,95.64,0,Snowy,0,98.86,Spring
2023-05-31,S004,P0001,Furniture,East,68,21,82,57.43,10,Sunny,1,60.23,Winter
2023-05-31,S004,P0002,Furniture,West,376,137,85,39.28,10,Sunny,0,39.51,Winter
2023-05-31,S004,P0003,Electronics,North,386,257,66,48.24,5,Rainy,1,44.53,Winter
2023-05-31,S004,P0004,Clothing,East,154,56,83,73.38,20,Sunny,1,75.73,Winter
2023-05-31,S004,P0005,Toys,North,467,148,30,18.02,0,Cloudy,0,19.33,Winter
2023-05-31,S004,P0006,Groceries,South,352,209,52,73.84,10,Snowy,1,69.24,Summer
2023-05-31,S004,P0007,Electronics,West,372,54,54,38.9,5,Snowy,1,40.66,Autumn
2023-05-31,S004,P0008,Furniture,West,122,95,143,75.43,10,Sunny,1,74.9,Summer
2023-05-31,S004,P0009,Clothing,West,390,375,99,21.76,15,Sunny,1,24.06,Spring
2023-05-31,S004,P0010,Groceries,North,443,113,115,98.38,10,Snowy,0,100.67,Autumn
2023-05-31,S004,P0011,Groceries,North,304,211,197,67.36,10,Cloudy,0,68.55,Winter
2023-05-31,S004,P0012,Groceries,West,151,143,93,95.73,20,Sunny,0,95.41,Autumn
2023-05-31,S004,P0013,Toys,West,474,44,176,60.05,20,Snowy,1,56.74,Winter
2023-05-31,S004,P0014,Toys,East,453,260,164,47.66,5,Rainy,1,46.02,Summer
2023-05-31,S004,P0015,Clothing,East,71,46,178,20.8,5,Rainy,1,16.88,Winter
2023-05-31,S004,P0016,Groceries,South,113,29,124,85.16,10,Snowy,1,87.86,Winter
2023-05-31,S004,P0017,Electronics,South,358,52,143,81.71,20,Sunny,0,86.3,Summer
2023-05-31,S004,P0018,Groceries,North,102,11,131,50.95,5,Sunny,1,49.39,Autumn
2023-05-31,S004,P0019,Clothing,South,54,29,176,44.01,5,Sunny,1,47.67,Autumn
2023-05-31,S004,P0020,Groceries,South,295,279,56,41.56,5,Sunny,1,42.53,Summer
2023-05-31,S005,P0001,Furniture,West,104,14,96,30.42,0,Sunny,0,27.36,Summer
