Date,Store ID,Product ID,Inventory Level,Units Sold,Price,Discount,Holiday/Promotion,month,day_of_week,is_weekend,day_of_month,cat__Clothing,cat__Electronics,cat__Furniture,cat__Groceries,cat__Toys,seasonality_encoded,units_sold_lag1,units_sold_lag7,units_sold_7d_avg,units_sold_14d_avg,discount_amount,price_advantage
2023-11-16,S005,P0019,303,239,63.82,5,0,11,3,0,16,False,False,True,False,False,1,44.0,193.0,156.42857142857142,139.85714285714286,3.1910000000000003,3.0700000000000003
2023-11-16,S005,P0020,471,414,67.14,15,1,11,3,0,16,False,False,True,False,False,0,181.0,30.0,233.57142857142858,154.5,10.071,0.4399999999999977
2023-11-17,S001,P0001,443,416,28.75,0,1,11,4,0,17,False,False,False,True,False,1,49.0,234.0,87.57142857142857,101.42857142857143,0.0,3.3200000000000003
2023-11-17,S001,P0002,258,53,62.24,0,0,11,4,0,17,False,False,False,False,True,3,62.0,47.0,163.28571428571428,143.35714285714286,0.0,-0.3300000000000054
2023-11-17,S001,P0003,174,126,67.81,20,0,11,4,0,17,False,True,False,False,False,3,27.0,25.0,42.285714285714285,105.0,13.562000000000001,-2.1099999999999994
2023-11-17,S001,P0004,481,444,53.11,15,1,11,4,0,17,False,False,True,False,False,1,286.0,40.0,109.71428571428571,150.57142857142858,7.9665,3.960000000000001
2023-11-17,S001,P0005,70,24,63.59,15,0,11,4,0,17,False,True,False,False,False,0,125.0,2.0,141.0,143.5,9.5385,1.7299999999999898
2023-11-17,S001,P0006,454,142,11.18,15,1,11,4,0,17,True,False,False,False,False,2,26.0,167.0,148.28571428571428,116.78571428571429,1.6769999999999998,-2.789999999999999
2023-11-17,S001,P0007,466,179,20.11,5,0,11,4,0,17,False,False,True,False,False,0,17.0,18.0,87.14285714285714,122.42857142857143,1.0055,4.34
2023-11-17,S001,P0008,173,158,16.98,20,0,11,4,0,17,True,False,False,False,False,2,215.0,102.0,132.71428571428572,159.64285714285714,3.3960000000000004,-2.33
2023-11-17,S001,P0009,446,152,23.75,5,0,11,4,0,17,False,True,False,False,False,0,39.0,170.0,103.85714285714286,152.42857142857142,1.1875,3.5700000000000003
2023-11-17,S001,P0010,227,97,47.16,20,0,11,4,0,17,True,False,False,False,False,0,237.0,49.0,107.0,114.42857142857143,9.432,4.190000000000005
2023-11-17,S001,P0011,139,35,78.07,5,0,11,4,0,17,False,True,False,False,False,2,35.0,220.0,94.28571428571429,150.5,3.9034999999999997,-2.1499999999999915
2023-11-17,S001,P0012,269,126,59.83,0,1,11,4,0,17,False,True,False,False,False,1,67.0,0.0,101.42857142857143,123.35714285714286,0.0,-1.509999999999998
2023-11-17,S001,P0013,325,130,50.58,10,1,11,4,0,17,False,False,False,False,True,3,285.0,203.0,173.85714285714286,159.14285714285714,5.058,-1.1400000000000006
2023-11-17,S001,P0014,131,36,40.42,15,1,11,4,0,17,False,False,False,True,False,1,62.0,350.0,161.28571428571428,163.42857142857142,6.063,2.729999999999997
2023-11-17,S001,P0015,141,78,55.02,20,0,11,4,0,17,False,True,False,False,False,3,79.0,72.0,98.28571428571429,122.42857142857143,11.004000000000001,-4.650000000000006
2023-11-17,S001,P0016,197,46,40.84,10,0,11,4,0,17,False,False,False,True,False,3,269.0,139.0,132.71428571428572,130.28571428571428,4.0840000000000005,-4.640000000000001
2023-11-17,S001,P0017,272,216,74.71,10,0,11,4,0,17,False,True,False,False,False,0,132.0,43.0,136.71428571428572,156.57142857142858,7.471,-1.5899999999999892
2023-11-17,S001,P0018,418,227,33.02,15,0,11,4,0,17,True,False,False,False,False,1,5.0,63.0,87.42857142857143,133.85714285714286,4.953,-3.150000000000002
2023-11-17,S001,P0019,259,92,62.36,10,0,11,4,0,17,False,True,False,False,False,3,25.0,42.0,83.57142857142857,139.57142857142858,6.236000000000001,-0.259999999999998
2023-11-17,S001,P0020,171,85,54.7,20,0,11,4,0,17,False,True,False,False,False,2,32.0,98.0,105.28571428571429,111.35714285714286,10.940000000000001,-3.030000000000001
2023-11-17,S002,P0001,290,189,79.43,15,0,11,4,0,17,False,False,True,False,False,0,22.0,172.0,93.42857142857143,106.78571428571429,11.9145,-2.260000000000005
2023-11-17,S002,P0002,158,88,81.73,20,0,11,4,0,17,True,False,False,False,False,2,97.0,73.0,117.42857142857143,135.35714285714286,16.346,0.3999999999999915
2023-11-17,S002,P0003,376,21,59.51,5,1,11,4,0,17,False,False,False,True,False,1,190.0,142.0,82.42857142857143,112.64285714285714,2.9755000000000003,0.490000000000002
2023-11-17,S002,P0004,147,15,14.57,5,1,11,4,0,17,False,True,False,False,False,0,73.0,256.0,148.71428571428572,101.0,0.7285,3.289999999999999
2023-11-17,S002,P0005,128,77,94.5,5,0,11,4,0,17,False,False,True,False,False,3,381.0,15.0,144.0,123.5,4.7250000000000005,-3.8799999999999955
2023-11-17,S002,P0006,440,154,15.41,20,1,11,4,0,17,False,True,False,False,False,0,338.0,74.0,166.28571428571428,148.42857142857142,3.0820000000000003,3.1400000000000006
2023-11-17,S002,P0007,376,94,59.66,20,0,11,4,0,17,False,True,False,False,False,3,32.0,44.0,157.71428571428572,154.5,11.932,-2.989999999999995
2023-11-17,S002,P0008,158,69,66.16,10,0,11,4,0,17,False,False,False,True,False,0,237.0,190.0,159.28571428571428,139.28571428571428,6.616,1.4000000000000057
2023-11-17,S002,P0009,139,93,23.1,20,0,11,4,0,17,False,False,False,False,True,3,94.0,13.0,70.71428571428571,112.71428571428571,4.62,-3.4700000000000024
2023-11-17,S002,P0010,494,270,48.18,15,0,11,4,0,17,False,False,False,False,True,3,1.0,147.0,176.28571428571428,159.71428571428572,7.226999999999999,3.75
2023-11-17,S002,P0011,88,74,48.62,5,1,11,4,0,17,False,False,True,False,False,0,46.0,37.0,89.14285714285714,86.92857142857143,2.431,-2.8599999999999994
2023-11-17,S002,P0012,205,47,41.66,0,1,11,4,0,17,False,False,True,False,False,1,67.0,288.0,134.42857142857142,118.92857142857143,0.0,0.3200000000000003
2023-11-17,S002,P0013,198,104,29.03,15,1,11,4,0,17,False,False,False,False,True,2,131.0,25.0,107.85714285714286,121.35714285714286,4.3545,1.9699999999999989
2023-11-17,S002,P0014,296,167,36.59,0,0,11,4,0,17,True,False,False,False,False,0,263.0,7.0,119.14285714285714,114.71428571428571,0.0,4.799999999999997
2023-11-17,S002,P0015,159,103,55.17,20,0,11,4,0,17,True,False,False,False,False,1,133.0,243.0,156.57142857142858,142.28571428571428,11.034,-3.469999999999999
2023-11-17,S002,P0016,380,344,77.07,10,0,11,4,0,17,False,False,False,True,False,0,332.0,20.0,183.42857142857142,167.64285714285714,7.707,-2.9399999999999977
2023-11-17,S002,P0017,178,74,89.69,10,0,11,4,0,17,True,False,False,False,False,2,130.0,302.0,142.28571428571428,143.92857142857142,8.969,-0.3299999999999983
2023-11-17,S002,P0018,89,38,57.93,5,1,11,4,0,17,True,False,False,False,False,0,123.0,42.0,112.28571428571429,111.5,2.8965,4.060000000000002
2023-11-17,S002,P0019,50,43,48.39,15,0,11,4,0,17,False,False,False,False,True,0,339.0,324.0,185.71428571428572,144.35714285714286,7.2585,-4.939999999999998
2023-11-17,S002,P0020,204,30,12.35,15,0,11,4,0,17,False,False,True,False,False,2,7.0,64.0,176.14285714285714,132.42857142857142,1.8524999999999998,3.67
2023-11-17,S003,P0001,363,220,33.51,10,1,11,4,0,17,True,False,False,False,False,2,172.0,43.0,135.14285714285714,150.78571428571428,3.351,0.46000000000000085
2023-11-17,S003,P0002,262,237,13.74,15,0,11,4,0,17,True,False,False,False,False,3,5.0,58.0,152.57142857142858,145.71428571428572,2.061,1.2300000000000004
2023-11-17,S003,P0003,357,120,50.65,10,0,11,4,0,17,False,True,False,False,False,2,324.0,218.0,171.71428571428572,132.5,5.065,0.5399999999999991
2023-11-17,S003,P0004,99,47,83.55,5,1,11,4,0,17,False,False,False,False,True,2,32.0,275.0,143.0,108.85714285714286,4.1775,-0.6499999999999915
2023-11-17,S003,P0005,125,96,30.63,0,0,11,4,0,17,True,False,False,False,False,3,55.0,48.0,109.71428571428571,125.71428571428571,0.0,1.4600000000000044
2023-11-17,S003,P0006,166,150,12.55,5,1,11,4,0,17,False,True,False,False,False,3,154.0,112.0,149.28571428571428,125.0,0.6275000000000001,4.09
2023-11-17,S003,P0007,402,109,77.06,20,1,11,4,0,17,False,False,True,False,False,3,44.0,53.0,193.0,168.64285714285714,15.412,3.8299999999999983
2023-11-17,S003,P0008,336,67,15.14,5,1,11,4,0,17,False,False,False,True,False,1,312.0,80.0,203.14285714285714,151.0,0.7570000000000001,-1.25
2023-11-17,S003,P0009,153,141,35.93,0,0,11,4,0,17,False,False,True,False,False,1,87.0,61.0,95.71428571428571,83.57142857142857,0.0,-1.8599999999999994
2023-11-17,S003,P0010,188,22,57.26,10,0,11,4,0,17,False,False,True,False,False,2,245.0,323.0,175.42857142857142,166.35714285714286,5.726,4.75
2023-11-17,S003,P0011,252,218,23.9,15,0,11,4,0,17,False,False,True,False,False,1,65.0,27.0,118.28571428571429,105.14285714285714,3.5849999999999995,-1.3200000000000003
2023-11-17,S003,P0012,468,138,89.46,20,1,11,4,0,17,False,True,False,False,False,2,53.0,2.0,112.0,106.0,17.892,0.38000000000000966
2023-11-17,S003,P0013,340,96,38.24,20,0,11,4,0,17,False,False,False,True,False,2,236.0,285.0,231.14285714285714,192.78571428571428,7.648000000000001,-4.980000000000004
2023-11-17,S003,P0014,334,152,64.3,20,1,11,4,0,17,False,False,False,True,False,3,6.0,117.0,93.0,118.64285714285714,12.86,-3.0
2023-11-17,S003,P0015,423,310,42.88,15,1,11,4,0,17,False,False,True,False,False,0,12.0,337.0,185.0,156.57142857142858,6.432,-3.730000000000004
2023-11-17,S003,P0016,386,54,41.81,15,0,11,4,0,17,False,False,True,False,False,0,238.0,296.0,158.42857142857142,185.42857142857142,6.2715000000000005,-2.8500000000000014
2023-11-17,S003,P0017,139,69,19.25,20,0,11,4,0,17,False,False,True,False,False,0,396.0,346.0,205.85714285714286,222.28571428571428,3.85,-4.460000000000001
2023-11-17,S003,P0018,187,130,10.81,10,1,11,4,0,17,False,False,True,False,False,0,121.0,131.0,95.85714285714286,117.28571428571429,1.0810000000000002,2.789999999999999
2023-11-17,S003,P0019,322,221,40.34,5,1,11,4,0,17,False,True,False,False,False,2,299.0,136.0,116.85714285714286,136.64285714285714,2.0170000000000003,-2.3200000000000003
2023-11-17,S003,P0020,470,295,23.15,20,1,11,4,0,17,False,False,False,False,True,0,327.0,31.0,137.28571428571428,153.85714285714286,4.63,4.150000000000002
2023-11-17,S004,P0001,165,14,39.59,20,1,11,4,0,17,True,False,False,False,False,3,243.0,68.0,139.0,126.42857142857143,7.918000000000001,2.5799999999999983
2023-11-17,S004,P0002,337,102,40.93,20,1,11,4,0,17,False,True,False,False,False,1,161.0,63.0,96.57142857142857,123.5,8.186,-1.0399999999999991
2023-11-17,S004,P0003,89,68,93.68,0,1,11,4,0,17,False,False,False,False,True,0,1.0,136.0,106.71428571428571,102.92857142857143,0.0,1.8699999999999903
2023-11-17,S004,P0004,452,407,15.24,0,1,11,4,0,17,False,True,False,False,False,0,180.0,435.0,189.85714285714286,118.07142857142857,0.0,4.33
2023-11-17,S004,P0005,118,101,68.47,15,0,11,4,0,17,True,False,False,False,False,3,14.0,54.0,76.42857142857143,88.07142857142857,10.2705,-1.9399999999999977
2023-11-17,S004,P0006,460,276,81.67,15,0,11,4,0,17,False,True,False,False,False,0,36.0,231.0,153.71428571428572,149.71428571428572,12.2505,-1.9300000000000068
2023-11-17,S004,P0007,62,52,66.94,10,1,11,4,0,17,False,False,True,False,False,1,107.0,320.0,132.71428571428572,126.5,6.694,0.75
2023-11-17,S004,P0008,189,34,36.08,5,0,11,4,0,17,True,False,False,False,False,1,215.0,126.0,157.0,159.35714285714286,1.804,4.6200000000000045
2023-11-17,S004,P0009,114,89,79.41,5,0,11,4,0,17,False,False,False,True,False,2,6.0,417.0,142.42857142857142,171.0,3.9705,0.730000000000004
2023-11-17,S004,P0010,349,186,54.98,10,1,11,4,0,17,False,True,False,False,False,0,6.0,3.0,48.0,75.28571428571429,5.498,-0.45999999999999375
2023-11-17,S004,P0011,497,249,73.9,0,1,11,4,0,17,False,False,True,False,False,3,245.0,148.0,144.0,159.14285714285714,0.0,3.759999999999991
2023-11-17,S004,P0012,171,40,63.83,0,1,11,4,0,17,False,False,False,True,False,0,18.0,25.0,103.28571428571429,133.71428571428572,0.0,-2.8500000000000014
2023-11-17,S004,P0013,52,9,69.97,0,0,11,4,0,17,False,True,False,False,False,3,269.0,34.0,126.71428571428571,115.14285714285714,0.0,1.3900000000000006
2023-11-17,S004,P0014,164,119,41.63,20,0,11,4,0,17,False,True,False,False,False,2,91.0,101.0,120.42857142857143,128.07142857142858,8.326,2.049999999999997
2023-11-17,S004,P0015,225,205,38.08,15,0,11,4,0,17,False,False,False,False,True,3,28.0,27.0,125.71428571428571,140.14285714285714,5.712,4.910000000000004
2023-11-17,S004,P0016,61,40,76.15,5,0,11,4,0,17,False,True,False,False,False,2,149.0,279.0,148.85714285714286,106.78571428571429,3.8075000000000006,2.9399999999999977
2023-11-17,S004,P0017,77,22,57.25,20,0,11,4,0,17,False,False,True,False,False,3,116.0,313.0,178.28571428571428,147.35714285714286,11.450000000000001,2.6700000000000017
2023-11-17,S004,P0018,101,71,91.17,0,0,11,4,0,17,False,False,True,False,False,0,194.0,62.0,142.85714285714286,164.64285714285714,0.0,-2.5600000000000023
2023-11-17,S004,P0019,231,165,76.5,0,0,11,4,0,17,False,False,True,False,False,2,135.0,394.0,184.85714285714286,159.28571428571428,0.0,3.319999999999993
2023-11-17,S004,P0020,341,127,99.6,5,0,11,4,0,17,False,True,False,False,False,2,74.0,163.0,159.85714285714286,210.07142857142858,4.98,2.180000000000007
2023-11-17,S005,P0001,103,91,51.41,10,1,11,4,0,17,False,False,True,False,False,2,28.0,86.0,115.71428571428571,133.42857142857142,5.141,0.020000000000003126
2023-11-17,S005,P0002,378,202,11.31,15,0,11,4,0,17,False,False,True,False,False,0,19.0,158.0,93.57142857142857,113.14285714285714,1.6965000000000001,4.34
2023-11-17,S005,P0003,126,64,51.74,15,0,11,4,0,17,False,False,False,True,False,1,244.0,20.0,179.0,155.5,7.761,2.539999999999999
2023-11-17,S005,P0004,92,82,65.18,5,0,11,4,0,17,False,False,False,True,False,1,420.0,117.0,228.57142857142858,139.85714285714286,3.2590000000000003,-0.020000000000010232
2023-11-17,S005,P0005,74,61,34.89,0,1,11,4,0,17,False,False,True,False,False,0,310.0,128.0,155.42857142857142,142.35714285714286,0.0,0.04999999999999716
2023-11-17,S005,P0006,147,21,35.74,10,1,11,4,0,17,True,False,False,False,False,1,18.0,266.0,173.42857142857142,166.0,3.5740000000000003,3.799999999999997
2023-11-17,S005,P0007,265,264,20.2,0,0,11,4,0,17,True,False,False,False,False,3,5.0,86.0,189.57142857142858,153.71428571428572,0.0,4.41
2023-11-17,S005,P0008,128,30,80.92,0,0,11,4,0,17,False,True,False,False,False,1,97.0,257.0,103.0,113.71428571428571,0.0,-1.710000000000008
2023-11-17,S005,P0009,415,19,85.18,15,1,11,4,0,17,False,False,True,False,False,1,31.0,300.0,147.0,134.71428571428572,12.777000000000001,-3.3100000000000023
2023-11-17,S005,P0010,487,107,36.94,5,0,11,4,0,17,False,True,False,False,False,0,120.0,296.0,175.71428571428572,124.64285714285714,1.847,0.07000000000000028
2023-11-17,S005,P0011,51,24,74.01,5,0,11,4,0,17,True,False,False,False,False,1,254.0,333.0,210.14285714285714,203.85714285714286,3.7005000000000003,-2.7900000000000063
2023-11-17,S005,P0012,268,43,75.53,5,1,11,4,0,17,False,True,False,False,False,3,115.0,119.0,121.0,103.64285714285714,3.7765000000000004,-3.7900000000000063
2023-11-17,S005,P0013,204,54,91.65,20,0,11,4,0,17,False,False,True,False,False,2,45.0,194.0,136.71428571428572,117.28571428571429,18.330000000000002,-4.050000000000011
2023-11-17,S005,P0014,366,252,55.5,10,1,11,4,0,17,True,False,False,False,False,0,172.0,82.0,196.28571428571428,158.57142857142858,5.550000000000001,2.719999999999999
2023-11-17,S005,P0015,413,311,78.77,5,0,11,4,0,17,False,False,True,False,False,3,166.0,363.0,233.14285714285714,177.85714285714286,3.9385,-2.4200000000000017
2023-11-17,S005,P0016,85,21,74.45,0,1,11,4,0,17,False,False,True,False,False,2,145.0,199.0,87.28571428571429,111.14285714285714,0.0,2.8499999999999943
2023-11-17,S005,P0017,191,115,14.71,0,0,11,4,0,17,False,True,False,False,False,2,272.0,71.0,166.85714285714286,160.92857142857142,0.0,0.03999999999999915
2023-11-17,S005,P0018,493,219,93.21,5,1,11,4,0,17,False,False,False,False,True,1,89.0,87.0,145.0,138.64285714285714,4.6605,-4.890000000000001
2023-11-17,S005,P0019,200,185,74.07,0,0,11,4,0,17,False,False,True,False,False,2,239.0,285.0,163.0,141.42857142857142,0.0,0.23000000000000398
2023-11-17,S005,P0020,470,252,78.55,15,0,11,4,0,17,True,False,False,False,False,1,414.0,180.0,288.42857142857144,179.21428571428572,11.782499999999999,3.530000000000001
2023-11-18,S001,P0001,388,223,78.5,5,1,11,5,1,18,False,False,False,True,False,2,416.0,59.0,113.57142857142857,121.42857142857143,3.9250000000000003,-3.9599999999999937
2023-11-18,S001,P0002,354,253,12.99,20,0,11,5,1,18,False,False,False,False,True,1,53.0,246.0,164.14285714285714,138.92857142857142,2.5980000000000003,-2.5700000000000003
2023-11-18,S001,P0003,361,201,12.91,15,1,11,5,1,18,False,True,False,False,False,0,126.0,36.0,56.714285714285715,93.21428571428571,1.9364999999999999,0.14000000000000057
2023-11-18,S001,P0004,166,81,48.5,5,0,11,5,1,18,False,False,False,True,False,0,444.0,283.0,167.42857142857142,174.07142857142858,2.4250000000000003,-1.6099999999999994
2023-11-18,S001,P0005,118,35,94.12,20,0,11,5,1,18,True,False,False,False,False,2,24.0,14.0,144.14285714285714,131.42857142857142,18.824,-1.8200000000000074
2023-11-18,S001,P0006,396,253,52.45,5,1,11,5,1,18,True,False,False,False,False,3,142.0,204.0,144.71428571428572,122.92857142857143,2.6225000000000005,1.3900000000000006
2023-11-18,S001,P0007,68,68,20.08,15,0,11,5,1,18,False,True,False,False,False,1,179.0,102.0,110.14285714285714,128.64285714285714,3.0119999999999996,-1.7099999999999973
2023-11-18,S001,P0008,224,60,43.42,20,1,11,5,1,18,True,False,False,False,False,2,158.0,83.0,140.71428571428572,163.71428571428572,8.684000000000001,-2.1499999999999986
2023-11-18,S001,P0009,377,145,14.12,5,0,11,5,1,18,True,False,False,False,False,3,152.0,76.0,101.28571428571429,139.07142857142858,0.706,-1.5399999999999991
2023-11-18,S001,P0010,406,70,11.19,20,1,11,5,1,18,False,False,True,False,False,1,97.0,71.0,113.85714285714286,113.64285714285714,2.238,0.23000000000000043
2023-11-18,S001,P0011,388,194,24.48,5,0,11,5,1,18,False,True,False,False,False,0,35.0,297.0,67.85714285714286,150.85714285714286,1.2240000000000002,4.989999999999998
2023-11-18,S001,P0012,402,68,11.55,0,0,11,5,1,18,True,False,False,False,False,2,126.0,130.0,119.42857142857143,129.71428571428572,0.0,1.1199999999999992
2023-11-18,S001,P0013,206,0,74.57,5,1,11,5,1,18,False,False,True,False,False,3,130.0,111.0,163.42857142857142,158.85714285714286,3.7285,-1.0699999999999932
2023-11-18,S001,P0014,490,136,64.67,0,0,11,5,1,18,False,True,False,False,False,2,36.0,119.0,116.42857142857143,158.71428571428572,0.0,-4.740000000000002
2023-11-18,S001,P0015,342,92,50.45,5,1,11,5,1,18,False,True,False,False,False,0,78.0,230.0,99.14285714285714,111.42857142857143,2.5225000000000004,-3.940000000000005
2023-11-18,S001,P0016,407,79,73.67,10,1,11,5,1,18,False,False,True,False,False,1,46.0,90.0,119.42857142857143,118.64285714285714,7.367000000000001,-0.04000000000000625
2023-11-18,S001,P0017,177,69,55.29,0,0,11,5,1,18,False,False,False,True,False,3,216.0,385.0,161.42857142857142,166.35714285714286,0.0,2.280000000000001
2023-11-18,S001,P0018,477,5,38.41,15,1,11,5,1,18,False,False,False,True,False,1,227.0,64.0,110.85714285714286,143.5,5.761499999999999,0.8900000000000006
2023-11-18,S001,P0019,461,59,95.21,5,0,11,5,1,18,False,False,False,True,False,1,92.0,19.0,90.71428571428571,135.0,4.7604999999999995,4.310000000000002
2023-11-18,S001,P0020,142,56,30.36,15,1,11,5,1,18,True,False,False,False,False,0,85.0,269.0,103.42857142857143,116.21428571428571,4.553999999999999,-0.14999999999999858
2023-11-18,S002,P0001,397,363,77.86,10,1,11,5,1,18,False,False,False,True,False,2,189.0,118.0,95.85714285714286,107.78571428571429,7.7860000000000005,-1.5600000000000023
2023-11-18,S002,P0002,234,186,25.82,10,0,11,5,1,18,False,False,False,True,False,2,88.0,35.0,119.57142857142857,133.92857142857142,2.5820000000000003,-4.620000000000001
2023-11-18,S002,P0003,101,101,35.28,10,0,11,5,1,18,False,False,True,False,False,3,21.0,9.0,65.14285714285714,102.14285714285714,3.5280000000000005,-0.240000000000002
2023-11-18,S002,P0004,463,410,86.42,20,1,11,5,1,18,True,False,False,False,False,0,15.0,36.0,114.28571428571429,97.21428571428571,17.284000000000002,-0.8299999999999983
2023-11-18,S002,P0005,126,126,96.32,0,0,11,5,1,18,True,False,False,False,False,3,77.0,255.0,152.85714285714286,125.57142857142857,0.0,3.530000000000001
2023-11-18,S002,P0006,214,200,22.39,20,1,11,5,1,18,True,False,False,False,False,2,154.0,93.0,177.71428571428572,154.92857142857142,4.478000000000001,1.3299999999999983
2023-11-18,S002,P0007,175,97,65.14,0,0,11,5,1,18,True,False,False,False,False,0,94.0,458.0,164.85714285714286,149.35714285714286,0.0,-0.3499999999999943
2023-11-18,S002,P0008,86,55,38.85,5,1,11,5,1,18,False,True,False,False,False,0,69.0,158.0,142.0,136.64285714285714,1.9425000000000001,-2.509999999999998
2023-11-18,S002,P0009,90,10,30.7,10,1,11,5,1,18,False,False,False,False,True,1,93.0,68.0,82.14285714285714,92.28571428571429,3.0700000000000003,-3.419999999999998
2023-11-18,S002,P0010,98,57,10.93,10,0,11,5,1,18,False,False,False,False,True,3,270.0,90.0,193.85714285714286,159.5,1.093,4.050000000000001
2023-11-18,S002,P0011,145,113,84.38,10,0,11,5,1,18,False,True,False,False,False,0,74.0,12.0,94.42857142857143,67.85714285714286,8.438,-1.2399999999999949
2023-11-18,S002,P0012,390,370,41.65,15,0,11,5,1,18,True,False,False,False,False,2,47.0,98.0,100.0,121.14285714285714,6.2475,-0.75
2023-11-18,S002,P0013,440,261,99.56,10,0,11,5,1,18,False,True,False,False,False,1,104.0,125.0,119.14285714285714,127.35714285714286,9.956000000000001,0.8799999999999955
2023-11-18,S002,P0014,415,201,82.94,5,1,11,5,1,18,False,False,False,True,False,3,167.0,45.0,142.0,113.21428571428571,4.147,-0.4099999999999966
2023-11-18,S002,P0015,121,2,25.93,10,0,11,5,1,18,True,False,False,False,False,0,103.0,148.0,136.57142857142858,143.42857142857142,2.593,3.25
2023-11-18,S002,P0016,223,219,39.64,20,0,11,5,1,18,False,False,False,True,False,0,344.0,269.0,229.71428571428572,181.0,7.928000000000001,4.049999999999997
2023-11-18,S002,P0017,389,21,49.83,5,0,11,5,1,18,True,False,False,False,False,3,74.0,29.0,109.71428571428571,147.85714285714286,2.4915000000000003,0.8700000000000045
2023-11-18,S002,P0018,381,186,12.04,15,0,11,5,1,18,False,False,True,False,False,1,38.0,146.0,111.71428571428571,111.64285714285714,1.8059999999999998,-2.1999999999999993
2023-11-18,S002,P0019,291,66,66.51,10,0,11,5,1,18,False,True,False,False,False,3,43.0,271.0,145.57142857142858,135.21428571428572,6.651000000000001,-3.960000000000008
2023-11-18,S002,P0020,65,56,87.03,0,0,11,5,1,18,True,False,False,False,False,2,30.0,155.0,171.28571428571428,131.78571428571428,0.0,3.9599999999999937
2023-11-18,S003,P0001,77,40,16.09,10,0,11,5,1,18,False,True,False,False,False,1,220.0,219.0,160.42857142857142,145.78571428571428,1.609,2.039999999999999
2023-11-18,S003,P0002,363,296,78.03,15,0,11,5,1,18,False,False,False,False,True,1,237.0,259.0,178.14285714285714,143.92857142857142,11.7045,-4.540000000000006
2023-11-18,S003,P0003,59,16,63.77,0,1,11,5,1,18,False,False,True,False,False,2,120.0,34.0,157.71428571428572,139.78571428571428,0.0,-3.240000000000002
2023-11-18,S003,P0004,96,42,25.75,10,0,11,5,1,18,False,False,False,False,True,0,47.0,45.0,110.42857142857143,106.0,2.575,-3.039999999999999
2023-11-18,S003,P0005,351,152,97.36,15,1,11,5,1,18,False,True,False,False,False,3,96.0,50.0,116.57142857142857,120.21428571428571,14.604,2.1099999999999994
2023-11-18,S003,P0006,467,408,81.28,20,0,11,5,1,18,False,True,False,False,False,0,150.0,225.0,154.71428571428572,134.64285714285714,16.256,4.549999999999997
2023-11-18,S003,P0007,136,112,19.05,0,1,11,5,1,18,False,False,False,False,True,1,109.0,129.0,201.0,170.78571428571428,0.0,3.5599999999999987
2023-11-18,S003,P0008,170,114,67.81,5,1,11,5,1,18,False,True,False,False,False,0,67.0,115.0,201.28571428571428,124.0,3.3905000000000003,-4.520000000000003
2023-11-18,S003,P0009,478,360,77.51,10,0,11,5,1,18,False,False,True,False,False,2,141.0,119.0,107.14285714285714,88.92857142857143,7.751000000000001,4.819999999999993
2023-11-18,S003,P0010,111,71,61.18,20,1,11,5,1,18,False,False,False,False,True,0,22.0,198.0,132.42857142857142,166.35714285714286,12.236,-0.8200000000000003
2023-11-18,S003,P0011,393,352,51.44,10,0,11,5,1,18,False,False,False,False,True,2,218.0,26.0,145.57142857142858,105.35714285714286,5.144,3.6200000000000045
2023-11-18,S003,P0012,229,119,18.09,0,1,11,5,1,18,False,False,True,False,False,2,138.0,134.0,131.42857142857142,111.92857142857143,0.0,-2.8599999999999994
2023-11-18,S003,P0013,377,264,31.78,5,0,11,5,1,18,True,False,False,False,False,1,96.0,83.0,204.14285714285714,191.07142857142858,1.5890000000000002,-3.8599999999999994
2023-11-18,S003,P0014,158,73,22.52,10,1,11,5,1,18,False,False,False,False,True,0,152.0,42.0,98.0,107.92857142857143,2.2520000000000002,-4.870000000000001
2023-11-18,S003,P0015,304,298,48.85,10,0,11,5,1,18,True,False,False,False,False,1,310.0,134.0,181.14285714285714,160.28571428571428,4.885000000000001,4.75
2023-11-18,S003,P0016,401,222,91.09,5,1,11,5,1,18,False,True,False,False,False,1,54.0,143.0,123.85714285714286,185.0,4.5545,-0.8100000000000023
2023-11-18,S003,P0017,101,58,71.01,15,0,11,5,1,18,True,False,False,False,False,0,69.0,103.0,166.28571428571428,222.42857142857142,10.6515,0.06999999999999318
2023-11-18,S003,P0018,401,336,79.73,10,0,11,5,1,18,False,False,False,False,True,0,130.0,11.0,95.71428571428571,125.71428571428571,7.973000000000001,-2.280000000000001
2023-11-18,S003,P0019,75,74,90.79,0,1,11,5,1,18,False,True,False,False,False,3,221.0,48.0,129.0,149.78571428571428,0.0,-4.050000000000011
2023-11-18,S003,P0020,147,84,49.47,10,0,11,5,1,18,False,False,False,False,True,1,295.0,30.0,175.0,159.14285714285714,4.947,1.0399999999999991
2023-11-18,S004,P0001,232,66,58.79,10,1,11,5,1,18,False,False,False,False,True,3,14.0,59.0,131.28571428571428,127.28571428571429,5.8790000000000004,3.8100000000000023
2023-11-18,S004,P0002,141,16,21.98,0,0,11,5,1,18,False,False,True,False,False,0,102.0,116.0,102.14285714285714,128.78571428571428,0.0,3.3999999999999986
2023-11-18,S004,P0003,224,102,81.08,15,0,11,5,1,18,True,False,False,False,False,2,68.0,99.0,97.0,96.57142857142857,12.161999999999999,-1.3100000000000023
